"","period","county","region","year","id","quarter","naloxone_count","agent_type","death_counts_all_opioids","death_rate_all_opioids","death_counts_heroin","death_rate_heroin","death_counts_pain_relievers","death_rate_pain_relievers","2017_pct_bb_covrg","county.f","agent_type_f","date","nalonxe_per_death","enrolled","population","region_pop","pp_medicaid_enroll","equifax","unemployment","pp_constr_employ","avg_earnings","post","treat","time_to_treat","post_alt","treat_alt","time_to_treat_alt","cumulative_trend_alt","bb_treatment"
"89",1,"Jefferson","North Country",2015,1162,1,1,"LEO",1,0.9,0,0,1,0.9,0.85599744,"Jefferson","LEO",2015-01-01,1,302156,116371,1268307,7.94118984336337,34.4060475161987,8.53333333333333,0.0449203299807888,3072,0,1,-9,0,1,-9,0.20390212697905,0.174539698704622
"90",1,"Jefferson","North Country",2015,2302,1,2,"COOP",1,0.9,0,0,1,0.9,0.85599744,"Jefferson","COOP",2015-01-01,2,302156,116371,1268307,7.94118984336337,34.4060475161987,8.53333333333333,0.0449203299807888,3072,0,0,0,0,0,0,0.20390212697905,0.174539698704622
"91",1,"Tioga","Southern Tier",2015,1189,1,0,"LEO",3,6.1,2,4,2,4,0.58783782,"Tioga","LEO",2015-01-01,0,470241,49355,2117217,7.40344518299258,24.3811303129379,6.73333333333333,0.0326414197433053,4125,0,1,-9,0,1,-9,0.20390212697905,0.119861381816728
"92",1,"Suffolk","Long Island",2015,1187,1,24,"LEO",43,2.9,27,1.8,20,1.3,0.88893056,"Suffolk","LEO",2015-01-01,0.558139534883721,1614187,1491967,8540421,6.3001851235827,23.8318726753189,5.5,0.0629336490093379,4712,0,1,-9,0,1,-9,0.20390212697905,0.181254831920678
"93",1,"Genesee","Finger Lakes",2015,18,1,4,"EMS",3,5.1,0,0,3,5.1,0.64199996,"Genesee","EMS",2015-01-01,1.33333333333333,855932,58462,5032686,5.66915294669023,26.6066311911584,6.5,0.0379203764358537,3079,0,0,0,0,1,-9,0.20390212697905,0.130905157364465
"94",1,"Franklin","North Country",2015,2296,1,1,"COOP",1,2,0,0,1,2,0.44240838,"Franklin","COOP",2015-01-01,1,302156,50540,1268307,7.94118984336337,29.3506493506493,7.9,0.0221569503863099,3041,0,0,0,0,0,0,0.20390212697905,0.0902080096753559
"95",1,"Franklin","North Country",2015,1156,1,1,"LEO",1,2,0,0,1,2,0.44240838,"Franklin","LEO",2015-01-01,1,302156,50540,1268307,7.94118984336337,29.3506493506493,7.9,0.0221569503863099,3041,0,1,-9,0,1,-9,0.20390212697905,0.0902080096753559
"96",1,"Delaware","Southern Tier",2015,12,1,3,"EMS",3,6.5,0,0,2,4.3,0.53553301,"Delaware","EMS",2015-01-01,1,470241,45891,2117217,7.40344518299258,23.2845894263217,7.43333333333333,0.036904259805989,3511,0,0,0,0,1,-9,0.20390212697905,0.109196319806493
"97",1,"Delaware","Southern Tier",2015,1152,1,0,"LEO",3,6.5,0,0,2,4.3,0.53553301,"Delaware","LEO",2015-01-01,0,470241,45891,2117217,7.40344518299258,23.2845894263217,7.43333333333333,0.036904259805989,3511,0,1,-9,0,1,-9,0.20390212697905,0.109196319806493
"98",1,"Columbia","Capital District",2015,10,1,15,"EMS",2,3.3,2,3.3,0,0,0.54388982,"Columbia","EMS",2015-01-01,7.5,676474,61434,3250188,6.93779354712199,22.8377839776804,5,0.0468632654083012,3048,0,0,0,0,1,-9,0.20390212697905,0.110900291140253
"99",1,"Columbia","Capital District",2015,1150,1,1,"LEO",2,3.3,2,3.3,0,0,0.54388982,"Columbia","LEO",2015-01-01,0.5,676474,61434,3250188,6.93779354712199,22.8377839776804,5,0.0468632654083012,3048,0,1,-9,0,1,-9,0.20390212697905,0.110900291140253
"100",1,"Chautauqua","Western",2015,2286,1,0,"COOP",4,3.1,4,3.1,0,0,0.78598291,"Chautauqua","COOP",2015-01-01,0,1052181,130529,4166373,8.41804130355107,27.1288209606987,7.13333333333333,0.0286651630100472,3082,0,0,0,0,0,0,0.20390212697905,0.160263587118183
"101",1,"Chautauqua","Western",2015,1146,1,3,"LEO",4,3.1,4,3.1,0,0,0.78598291,"Chautauqua","LEO",2015-01-01,0.75,1052181,130529,4166373,8.41804130355107,27.1288209606987,7.13333333333333,0.0286651630100472,3082,0,1,-9,0,1,-9,0.20390212697905,0.160263587118183
"102",1,"Orange","Mid-Hudson",2015,1173,1,8,"LEO",14,3.7,9,2.4,8,2.1,0.80276388,"Orange","LEO",2015-01-01,0.571428571428571,1532375,375803,6945627,7.3541476769004,28.1888111888112,5.3,0.0349742005950812,3660,0,1,-9,0,1,-9,0.20390212697905,0.163685262593955
"103",1,"Niagara","Western",2015,29,1,4,"EMS",9,4.2,3,1.4,8,3.8,0.825921,"Niagara","EMS",2015-01-01,0.444444444444444,1052181,212358,4166373,8.41804130355107,28.0066931604267,7.6,0.0386410568300755,3416,0,0,0,0,1,-9,0.20390212697905,0.168407048616664
"104",1,"Onondaga","Finger Lakes",2015,31,1,82,"EMS",8,1.7,6,1.3,4,0.9,0.81182784,"Onondoga","EMS",2015-01-01,10.25,855932,466277,5032686,5.66915294669023,27.7599796592932,5.6,0.0367107430728964,3982,0,0,0,0,1,-9,0.20390212697905,0.165533423316808
"105",1,"Niagara","Western",2015,2309,1,0,"COOP",9,4.2,3,1.4,8,3.8,0.825921,"Niagara","COOP",2015-01-01,0,1052181,212358,4166373,8.41804130355107,28.0066931604267,7.6,0.0386410568300755,3416,0,0,0,0,0,0,0.20390212697905,0.168407048616664
"106",1,"Niagara","Western",2015,1169,1,6,"LEO",9,4.2,3,1.4,8,3.8,0.825921,"Niagara","LEO",2015-01-01,0.666666666666667,1052181,212358,4166373,8.41804130355107,28.0066931604267,7.6,0.0386410568300755,3416,0,1,-9,0,1,-9,0.20390212697905,0.168407048616664
"107",1,"Wayne","Finger Lakes",2015,1194,1,1,"LEO",0,0,0,0,0,0,0.86773753,"Wayne","LEO",2015-01-01,0,855932,91291,5032686,5.66915294669023,25.6291730868002,6.76666666666667,0.0463869296099036,3245,0,1,-9,0,1,-9,0.20390212697905,0.176933528026547
"108",1,"Warren","Capital District",2015,52,1,12,"EMS",3,4.6,0,0,3,4.6,0.85375106,"Warren","EMS",2015-01-01,4,676474,64420,3250188,6.93779354712199,26.7094017094017,7.3,0.0335504520186423,3580,0,0,0,0,1,-9,0.20390212697905,0.174081657044619
"109",1,"Warren","Capital District",2015,2332,1,0,"COOP",3,4.6,0,0,3,4.6,0.85375106,"Warren","COOP",2015-01-01,0,676474,64420,3250188,6.93779354712199,26.7094017094017,7.3,0.0335504520186423,3580,0,0,0,0,0,0,0.20390212697905,0.174081657044619
"110",1,"Sullivan","Mid-Hudson",2015,2328,1,0,"COOP",6,8,4,5.3,2,2.7,0.86101919,"Sullivan","COOP",2015-01-01,0,1532375,74832,6945627,7.3541476769004,29.6083727211344,6.7,0.0288080041400725,3214,0,0,0,0,0,0,0.20390212697905,0.175563644210779
"111",1,"Sullivan","Mid-Hudson",2015,1188,1,7,"LEO",6,8,4,5.3,2,2.7,0.86101919,"Sullivan","LEO",2015-01-01,1.16666666666667,1532375,74832,6945627,7.3541476769004,29.6083727211344,6.7,0.0288080041400725,3214,0,1,-9,0,1,-9,0.20390212697905,0.175563644210779
"112",1,"Steuben","Southern Tier",2015,2326,1,0,"COOP",1,1,0,0,1,1,0.83197069,"Steuben","COOP",2015-01-01,0,470241,97551,2117217,7.40344518299258,27.7013752455796,7.36666666666667,0.0153235585933194,4982,0,0,0,0,0,0,0.20390212697905,0.169640593275228
"113",1,"Steuben","Southern Tier",2015,46,1,9,"EMS",1,1,0,0,1,1,0.83197069,"Steuben","EMS",2015-01-01,9,470241,97551,2117217,7.40344518299258,27.7013752455796,7.36666666666667,0.0153235585933194,4982,0,0,0,0,1,-9,0.20390212697905,0.169640593275228
"114",1,"Schoharie","Mohawk Valley",2015,2323,1,0,"COOP",1,3.2,0,0,1,3.2,0.47761193,"Schoharie","COOP",2015-01-01,0,406355,31405,1300155,10.4181168142773,26.5984654731458,7.46666666666667,0.0347087378640777,3062,0,0,0,0,0,0,0.20390212697905,0.0973860883975692
"115",1,"Schoharie","Mohawk Valley",2015,1183,1,0,"LEO",1,3.2,0,0,1,3.2,0.47761193,"Schoharie","LEO",2015-01-01,0,406355,31405,1300155,10.4181168142773,26.5984654731458,7.46666666666667,0.0347087378640777,3062,0,1,-9,0,1,-9,0.20390212697905,0.0973860883975692
"116",1,"Saratoga","Capital District",2015,1181,1,1,"LEO",6,2.7,2,0.9,4,1.8,0.90478796,"Saratoga","LEO",2015-01-01,0.166666666666667,676474,226078,3250188,6.93779354712199,22.6272784412319,4.8,0.0648400619812375,4013,0,1,-9,0,1,-9,0.20390212697905,0.184488189509036
"117",1,"Saratoga","Capital District",2015,41,1,19,"EMS",6,2.7,2,0.9,4,1.8,0.90478796,"Saratoga","EMS",2015-01-01,3.16666666666667,676474,226078,3250188,6.93779354712199,22.6272784412319,4.8,0.0648400619812375,4013,0,0,0,0,1,-9,0.20390212697905,0.184488189509036
"118",1,"Cortland","Central",2015,11,1,6,"EMS",1,2.1,0,0,1,2.1,0.51662403,"Cortland","EMS",2015-01-01,6,574472,48290,953877,20.0749852094837,27.7716186252772,7.36666666666667,0.0224797467675304,3200,0,0,0,0,1,-9,0.20390212697905,0.105340738565489
"119",1,"Cortland","Central",2015,2291,1,0,"COOP",1,2.1,0,0,1,2.1,0.51662403,"Cortland","COOP",2015-01-01,0,574472,48290,953877,20.0749852094837,27.7716186252772,7.36666666666667,0.0224797467675304,3200,0,0,0,0,0,0,0.20390212697905,0.105340738565489
"120",1,"Otsego","Southern Tier",2015,36,1,5,"EMS",2,3.3,0,0,2,3.3,0.55555558,"Otsego","EMS",2015-01-01,2.5,470241,60504,2117217,7.40344518299258,22.0331773713313,7,0.0169410745233969,3303,0,0,0,0,1,-9,0.20390212697905,0.11327896441708
"121",1,"Orleans","Finger Lakes",2015,2314,1,0,"COOP",0,0,0,0,0,0,0.63057321,"Orleans","COOP",2015-01-01,0,855932,41481,5032686,5.66915294669023,33.2915360501567,7.93333333333333,0.0259232671292973,3279,0,0,0,0,0,0,0.20390212697905,0.128575218735007
"122",1,"Broome","Southern Tier",2015,1143,1,0,"LEO",9,4.6,3,1.5,4,2,0.86030555,"Broome","LEO",2015-01-01,0,470241,195928,2117217,7.40344518299258,24.2909987669544,7.03333333333333,0.0353728711309109,3517,0,1,-9,0,1,-9,0.20390212697905,0.175418131496882
"123",1,"Broome","Southern Tier",2015,2283,1,9,"COOP",9,4.6,3,1.5,4,2,0.86030555,"Broome","COOP",2015-01-01,1,470241,195928,2117217,7.40344518299258,24.2909987669544,7.03333333333333,0.0353728711309109,3517,0,0,0,0,0,0,0.20390212697905,0.175418131496882
"124",1,"Schenectady","Capital District",2015,1182,1,0,"LEO",1,0.6,0,0,1,0.6,0.89370352,"Schenectady","LEO",2015-01-01,0,676474,154733,3250188,6.93779354712199,29.8135696821516,5.33333333333333,0.0320403118463586,4888,0,1,-9,0,1,-9,0.20390212697905,0.182228048616664
"125",1,"Schuyler","Southern Tier",2015,1184,1,0,"LEO",1,5.5,0,0,1,5.5,0.54022986,"Schuyler","LEO",2015-01-01,0,470241,18027,2117217,7.40344518299258,21.2938005390836,8.46666666666667,0.0467728758169935,3066,0,1,-9,0,1,-9,0.20390212697905,0.110154017511594
"126",1,"Oneida","Mohawk Valley",2015,30,1,75,"EMS",8,3.4,3,1.3,5,2.2,0.85031611,"Oneida","EMS",2015-01-01,9.375,406355,231264,1300155,10.4181168142773,28.3119658119658,6.3,0.0203597944031982,3480,0,0,0,0,1,-9,0.20390212697905,0.173381263433552
"127",1,"Westchester","Mid-Hudson",2015,1195,1,8,"LEO",20,2,7,0.7,14,1.4,0.89744085,"Westchester","LEO",2015-01-01,0.4,1532375,968773,6945627,7.3541476769004,20.1119937491861,5.1,0.0604982561036373,6303,0,1,-9,0,1,-9,0.20390212697905,0.182990098152887
"128",1,"Washington","Capital District",2015,1193,1,0,"LEO",0,0,0,0,0,0,0.53631288,"Washington","LEO",2015-01-01,0,676474,62246,3250188,6.93779354712199,29.1734860883797,6.63333333333333,0.04998961434605,3473,0,1,-9,0,1,-9,0.20390212697905,0.10935533695826
"129",1,"Washington","Capital District",2015,2333,1,0,"COOP",0,0,0,0,0,0,0.53631288,"Washington","COOP",2015-01-01,0,676474,62246,3250188,6.93779354712199,29.1734860883797,6.63333333333333,0.04998961434605,3473,0,0,0,0,0,0,0.20390212697905,0.10935533695826
"130",1,"Tioga","Southern Tier",2015,49,1,4,"EMS",3,6.1,2,4,2,4,0.58783782,"Tioga","EMS",2015-01-01,1.33333333333333,470241,49355,2117217,7.40344518299258,24.3811303129379,6.73333333333333,0.0326414197433053,4125,0,0,0,0,1,-9,0.20390212697905,0.119861381816728
"131",1,"Dutchess","Mid-Hudson",2015,13,1,53,"EMS",7,2.4,7,2.4,2,0.7,0.91276979,"Dutchess","EMS",2015-01-01,7.57142857142857,1532375,294039,6945627,7.3541476769004,23.5334011529332,5.16666666666667,0.0470880952159906,4607,0,0,0,0,1,-9,0.20390212697905,0.186115701623221
"132",1,"Schoharie","Mohawk Valley",2015,43,1,4,"EMS",1,3.2,0,0,1,3.2,0.47761193,"Schoharie","EMS",2015-01-01,4,406355,31405,1300155,10.4181168142773,26.5984654731458,7.46666666666667,0.0347087378640777,3062,0,0,0,0,1,-9,0.20390212697905,0.0973860883975692
"133",1,"Suffolk","Long Island",2015,47,1,3,"EMS",43,2.9,27,1.8,20,1.3,0.88893056,"Suffolk","EMS",2015-01-01,0.0697674418604651,1614187,1491967,8540421,6.3001851235827,23.8318726753189,5.5,0.0629336490093379,4712,0,0,0,0,1,-9,0.20390212697905,0.181254831920678
"134",1,"Schuyler","Southern Tier",2015,44,1,1,"EMS",1,5.5,0,0,1,5.5,0.54022986,"Schuyler","EMS",2015-01-01,1,470241,18027,2117217,7.40344518299258,21.2938005390836,8.46666666666667,0.0467728758169935,3066,0,0,0,0,1,-9,0.20390212697905,0.110154017511594
"135",1,"Schuyler","Southern Tier",2015,2324,1,0,"COOP",1,5.5,0,0,1,5.5,0.54022986,"Schuyler","COOP",2015-01-01,0,470241,18027,2117217,7.40344518299258,21.2938005390836,8.46666666666667,0.0467728758169935,3066,0,0,0,0,0,0,0.20390212697905,0.110154017511594
"136",1,"Schenectady","Capital District",2015,42,1,61,"EMS",1,0.6,0,0,1,0.6,0.89370352,"Schenectady","EMS",2015-01-01,61,676474,154733,3250188,6.93779354712199,29.8135696821516,5.33333333333333,0.0320403118463586,4888,0,0,0,0,1,-9,0.20390212697905,0.182228048616664
"137",1,"Lewis","North Country",2015,2303,1,0,"COOP",0,0,0,0,0,0,0.41509435,"Lewis","COOP",2015-01-01,0,302156,26827,1268307,7.94118984336337,26.0162601626016,9.53333333333333,0.0310187372067391,3020,0,0,0,0,0,0,0.20390212697905,0.0846386208619863
"138",1,"Madison","Central",2015,2305,1,0,"COOP",3,4.2,1,1.4,3,4.2,0.84795219,"Madison","COOP",2015-01-01,0,574472,71636,953877,20.0749852094837,26.9064748201439,7.2,0.0320786204338958,3195,0,0,0,0,0,0,0.20390212697905,0.172899255117544
"139",1,"Delaware","Southern Tier",2015,2292,1,0,"COOP",3,6.5,0,0,2,4.3,0.53553301,"Delaware","COOP",2015-01-01,0,470241,45891,2117217,7.40344518299258,23.2845894263217,7.43333333333333,0.036904259805989,3511,0,0,0,0,0,0,0.20390212697905,0.109196319806493
"140",1,"Putnam","Mid-Hudson",2015,1177,1,0,"LEO",3,3,1,1,3,3,0.95548493,"Putnam","LEO",2015-01-01,0,1532375,99185,6945627,7.3541476769004,20.4450966006359,4.8,0.0856790712468193,4087,0,1,-9,0,1,-9,0.20390212697905,0.194825409523429
"141",1,"Oswego","Central",2015,35,1,21,"EMS",5,4.2,3,2.5,2,1.7,0.88989371,"Oswego","EMS",2015-01-01,4.2,574472,119735,953877,20.0749852094837,31.62,8.73333333333333,0.0400475937000971,3875,0,0,0,0,1,-9,0.20390212697905,0.181451220254278
"142",1,"Cattaraugus","Western",2015,1144,1,1,"LEO",2,2.6,1,1.3,2,2.6,0.77886063,"Cattaraugus","LEO",2015-01-01,0.5,1052181,77926,4166373,8.41804130355107,27.7246063599877,7.6,0.0199074235199944,3096,0,1,-9,0,1,-9,0.20390212697905,0.158811339077243
"143",1,"Cattaraugus","Western",2015,4,1,9,"EMS",2,2.6,1,1.3,2,2.6,0.77886063,"Cattaraugus","EMS",2015-01-01,4.5,1052181,77926,4166373,8.41804130355107,27.7246063599877,7.6,0.0199074235199944,3096,0,0,0,0,1,-9,0.20390212697905,0.158811339077243
"144",1,"Livingston","Finger Lakes",2015,2304,1,1,"COOP",1,1.5,0,0,1,1.5,0.87968254,"Livingston","COOP",2015-01-01,1,855932,64344,5032686,5.66915294669023,23.8517324738114,6.5,0.0509803921568627,3114,0,0,0,0,0,0,0.20390212697905,0.179369140972333
"145",1,"Chautauqua","Western",2015,6,1,21,"EMS",4,3.1,4,3.1,0,0,0.78598291,"Chautauqua","EMS",2015-01-01,5.25,1052181,130529,4166373,8.41804130355107,27.1288209606987,7.13333333333333,0.0286651630100472,3082,0,0,0,0,1,-9,0.20390212697905,0.160263587118183
"146",1,"Onondaga","Finger Lakes",2015,1171,1,5,"LEO",8,1.7,6,1.3,4,0.9,0.81182784,"Onondoga","LEO",2015-01-01,0.625,855932,466277,5032686,5.66915294669023,27.7599796592932,5.6,0.0367107430728964,3982,0,1,-9,0,1,-9,0.20390212697905,0.165533423316808
"147",1,"Madison","Central",2015,1165,1,1,"LEO",3,4.2,1,1.4,3,4.2,0.84795219,"Madison","LEO",2015-01-01,0.333333333333333,574472,71636,953877,20.0749852094837,26.9064748201439,7.2,0.0320786204338958,3195,0,1,-9,0,1,-9,0.20390212697905,0.172899255117544
"148",1,"Madison","Central",2015,25,1,9,"EMS",3,4.2,1,1.4,3,4.2,0.84795219,"Madison","EMS",2015-01-01,3,574472,71636,953877,20.0749852094837,26.9064748201439,7.2,0.0320786204338958,3195,0,0,0,0,1,-9,0.20390212697905,0.172899255117544
"149",1,"Lewis","North Country",2015,23,1,0,"EMS",0,0,0,0,0,0,0.41509435,"Lewis","EMS",2015-01-01,0,302156,26827,1268307,7.94118984336337,26.0162601626016,9.53333333333333,0.0310187372067391,3020,0,0,0,0,1,-9,0.20390212697905,0.0846386208619863
"150",1,"Oneida","Mohawk Valley",2015,2310,1,0,"COOP",8,3.4,3,1.3,5,2.2,0.85031611,"Oneida","COOP",2015-01-01,0,406355,231264,1300155,10.4181168142773,28.3119658119658,6.3,0.0203597944031982,3480,0,0,0,0,0,0,0.20390212697905,0.173381263433552
"151",1,"Cayuga","Central",2015,5,1,7,"EMS",3,3.8,1,1.3,3,3.8,0.83111262,"Cayuga","EMS",2015-01-01,2.33333333333333,574472,78298,953877,20.0749852094837,26.7538265306122,6.6,0.0415149022833196,3391,0,0,0,0,1,-9,0.20390212697905,0.169465630977131
"152",1,"Chemung","Southern Tier",2015,7,1,26,"EMS",1,1.1,0,0,1,1.1,0.83881426,"Chemung","EMS",2015-01-01,26,470241,86705,2117217,7.40344518299258,25.593451568895,6.53333333333333,0.0405677246312025,3593,0,0,0,0,1,-9,0.20390212697905,0.171036011754358
"153",1,"Greene","Capital District",2015,1159,1,1,"LEO",3,6.3,2,4.2,2,4.2,0.52835822,"Greene","LEO",2015-01-01,0.333333333333333,676474,47616,3250188,6.93779354712199,25.8404415454089,6.83333333333333,0.0355776045357902,3477,0,1,-9,0,1,-9,0.20390212697905,0.107733364864865
"154",1,"Fulton","Mohawk Valley",2015,17,1,0,"EMS",0,0,0,0,0,0,0.57627118,"Fulton","EMS",2015-01-01,0,406355,53801,1300155,10.4181168142773,35.7142857142857,7.83333333333333,0.0256499738265573,2919,0,0,0,0,1,-9,0.20390212697905,0.117502919318727
"155",1,"Fulton","Mohawk Valley",2015,2297,1,0,"COOP",0,0,0,0,0,0,0.57627118,"Fulton","COOP",2015-01-01,0,406355,53801,1300155,10.4181168142773,35.7142857142857,7.83333333333333,0.0256499738265573,2919,0,0,0,0,0,0,0.20390212697905,0.117502919318727
"156",1,"Dutchess","Mid-Hudson",2015,1153,1,9,"LEO",7,2.4,7,2.4,2,0.7,0.91276979,"Dutchess","LEO",2015-01-01,1.28571428571429,1532375,294039,6945627,7.3541476769004,23.5334011529332,5.16666666666667,0.0470880952159906,4607,0,1,-9,0,1,-9,0.20390212697905,0.186115701623221
"157",1,"Onondaga","Finger Lakes",2015,2311,1,1,"COOP",8,1.7,6,1.3,4,0.9,0.81182784,"Onondoga","COOP",2015-01-01,0.125,855932,466277,5032686,5.66915294669023,27.7599796592932,5.6,0.0367107430728964,3982,0,0,0,0,0,0,0.20390212697905,0.165533423316808
"158",1,"Orleans","Finger Lakes",2015,1174,1,0,"LEO",0,0,0,0,0,0,0.63057321,"Orleans","LEO",2015-01-01,0,855932,41481,5032686,5.66915294669023,33.2915360501567,7.93333333333333,0.0259232671292973,3279,0,1,-9,0,1,-9,0.20390212697905,0.128575218735007
"159",1,"Dutchess","Mid-Hudson",2015,2293,1,3,"COOP",7,2.4,7,2.4,2,0.7,0.91276979,"Dutchess","COOP",2015-01-01,0.428571428571429,1532375,294039,6945627,7.3541476769004,23.5334011529332,5.16666666666667,0.0470880952159906,4607,0,0,0,0,0,0,0.20390212697905,0.186115701623221
"160",1,"Chemung","Southern Tier",2015,2287,1,0,"COOP",1,1.1,0,0,1,1.1,0.83881426,"Chemung","COOP",2015-01-01,0,470241,86705,2117217,7.40344518299258,25.593451568895,6.53333333333333,0.0405677246312025,3593,0,0,0,0,0,0,0.20390212697905,0.171036011754358
"161",1,"Chemung","Southern Tier",2015,1147,1,1,"LEO",1,1.1,0,0,1,1.1,0.83881426,"Chemung","LEO",2015-01-01,1,470241,86705,2117217,7.40344518299258,25.593451568895,6.53333333333333,0.0405677246312025,3593,0,1,-9,0,1,-9,0.20390212697905,0.171036011754358
"162",1,"Putnam","Mid-Hudson",2015,2317,1,0,"COOP",3,3,1,1,3,3,0.95548493,"Putnam","COOP",2015-01-01,0,1532375,99185,6945627,7.3541476769004,20.4450966006359,4.8,0.0856790712468193,4087,0,0,0,0,0,0,0.20390212697905,0.194825409523429
"163",1,"Wayne","Finger Lakes",2015,54,1,15,"EMS",0,0,0,0,0,0,0.86773753,"Wayne","EMS",2015-01-01,0,855932,91291,5032686,5.66915294669023,25.6291730868002,6.76666666666667,0.0463869296099036,3245,0,0,0,0,1,-9,0.20390212697905,0.176933528026547
"164",1,"Otsego","Southern Tier",2015,1176,1,0,"LEO",2,3.3,0,0,2,3.3,0.55555558,"Otsego","LEO",2015-01-01,0,470241,60504,2117217,7.40344518299258,22.0331773713313,7,0.0169410745233969,3303,0,1,-9,0,1,-9,0.20390212697905,0.11327896441708
"165",1,"Westchester","Mid-Hudson",2015,55,1,72,"EMS",20,2,7,0.7,14,1.4,0.89744085,"Westchester","EMS",2015-01-01,3.6,1532375,968773,6945627,7.3541476769004,20.1119937491861,5.1,0.0604982561036373,6303,0,0,0,0,1,-9,0.20390212697905,0.182990098152887
"166",1,"Oswego","Central",2015,2315,1,0,"COOP",5,4.2,3,2.5,2,1.7,0.88989371,"Oswego","COOP",2015-01-01,0,574472,119735,953877,20.0749852094837,31.62,8.73333333333333,0.0400475937000971,3875,0,0,0,0,0,0,0.20390212697905,0.181451220254278
"167",1,"Sullivan","Mid-Hudson",2015,48,1,1,"EMS",6,8,4,5.3,2,2.7,0.86101919,"Sullivan","EMS",2015-01-01,0.166666666666667,1532375,74832,6945627,7.3541476769004,29.6083727211344,6.7,0.0288080041400725,3214,0,0,0,0,1,-9,0.20390212697905,0.175563644210779
"168",1,"Cayuga","Central",2015,2285,1,0,"COOP",3,3.8,1,1.3,3,3.8,0.83111262,"Cayuga","COOP",2015-01-01,0,574472,78298,953877,20.0749852094837,26.7538265306122,6.6,0.0415149022833196,3391,0,0,0,0,0,0,0.20390212697905,0.169465630977131
"169",1,"Tioga","Southern Tier",2015,2329,1,2,"COOP",3,6.1,2,4,2,4,0.58783782,"Tioga","COOP",2015-01-01,0.666666666666667,470241,49355,2117217,7.40344518299258,24.3811303129379,6.73333333333333,0.0326414197433053,4125,0,0,0,0,0,0,0.20390212697905,0.119861381816728
"170",1,"Genesee","Finger Lakes",2015,2298,1,0,"COOP",3,5.1,0,0,3,5.1,0.64199996,"Genesee","COOP",2015-01-01,0,855932,58462,5032686,5.66915294669023,26.6066311911584,6.5,0.0379203764358537,3079,0,0,0,0,0,0,0.20390212697905,0.130905157364465
"171",1,"Greene","Capital District",2015,19,1,10,"EMS",3,6.3,2,4.2,2,4.2,0.52835822,"Greene","EMS",2015-01-01,3.33333333333333,676474,47616,3250188,6.93779354712199,25.8404415454089,6.83333333333333,0.0355776045357902,3477,0,0,0,0,1,-9,0.20390212697905,0.107733364864865
"172",2,"Essex","North Country",2015,2352,2,0,"COOP",3,7.8,2,5.2,1,2.6,0.49861497,"Essex","COOP",2015-04-01,0,305640,37965,1268307,8.03275547639491,23.5867446393762,6.23333333333333,0.0343278343278343,3335,0,0,0,0,0,0,0.952542779465857,0.474952089407085
"173",2,"Fulton","Mohawk Valley",2015,1214,2,1,"LEO",1,1.9,1,1.9,0,0,0.57627118,"Fulton","LEO",2015-04-01,1,409439,53801,1300155,10.4971843100759,36.080740117746,6.53333333333333,0.0253347183748846,3128,0,1,-8,0,1,-8,0.952542779465857,0.548922951523269
"174",2,"Genesee","Finger Lakes",2015,2355,2,1,"COOP",1,1.7,1,1.7,0,0,0.64199996,"Genesee","COOP",2015-04-01,1,862364,58462,5032686,5.71175445212888,26.7513314215485,4.8,0.0364032647004266,3327,0,0,0,0,0,0,0.952542779465857,0.611532426315369
"175",2,"Franklin","North Country",2015,1213,2,0,"LEO",2,3.9,0,0,2,3.9,0.44240838,"Franklin","LEO",2015-04-01,0,305640,50540,1268307,8.03275547639491,29.5701708959089,6.76666666666667,0.0207923228346457,3395,0,1,-8,0,1,-8,0.952542779465857,0.421412907944187
"176",2,"Herkimer","Mohawk Valley",2015,78,2,5,"EMS",2,3.2,1,1.6,1,1.6,0.60408163,"Herkimer","EMS",2015-04-01,2.5,409439,62652,1300155,10.4971843100759,27.0690964312832,6.26666666666667,0.0373557722955313,3233,0,0,0,0,1,-8,0.952542779465857,0.575413594864465
"177",2,"Hamilton","Mohawk Valley",2015,1217,2,0,"LEO",0,0,0,0,0,0,0.59090906,"Hamilton","LEO",2015-04-01,0,409439,4699,1300155,10.4971843100759,18.8284518828452,7.06666666666667,0.0447400241837969,3391,0,1,-8,0,1,-8,0.952542779465857,0.562866158423957
"178",2,"Herkimer","Mohawk Valley",2015,1218,2,2,"LEO",2,3.2,1,1.6,1,1.6,0.60408163,"Herkimer","LEO",2015-04-01,1,409439,62652,1300155,10.4971843100759,27.0690964312832,6.26666666666667,0.0373557722955313,3233,0,1,-8,0,1,-8,0.952542779465857,0.575413594864465
